unix_time,cmd_rpm,measured_rpm,i_dc_mv
1785368678.974,2400,2309,1860
1785368678.974,2400,2310,1859
1785368679.179,2400,2309,1859
1785368679.179,2400,2310,1859
1785368679.382,2400,2311,1859
1785368679.382,2400,2309,1859
1785368679.584,2400,2308,1859
1785368679.584,2400,2308,1859
1785368679.786,2400,2310,1859
1785368679.786,2400,2309,1859
1785368679.991,2400,2310,1859
1785368679.991,2400,2307,1859
1785368680.195,2400,2312,1859
1785368680.195,2400,2307,1859
1785368680.400,2400,2309,1859
1785368680.400,2400,2314,1859
1785368680.604,2400,2310,1858
1785368680.604,2400,2310,1858
1785368680.810,2400,2310,1858
1785368680.810,2400,2310,1859
1785368681.012,2400,2308,1859
1785368681.012,2400,2308,1859
1785368681.216,2400,2313,1859
1785368681.216,2400,2316,1859
1785368681.416,2400,2315,1858
1785368681.416,2400,2311,1859
1785368681.620,2400,2310,1859
1785368681.620,2400,2309,1859
1785368681.826,2400,2308,1859
1785368681.826,2400,2313,1859
1785368682.030,2400,2313,1859
1785368682.030,2400,2313,1859
1785368682.233,2400,2310,1859
1785368682.233,2400,2305,1859
1785368682.436,2400,2309,1859
1785368682.436,2400,2313,1859
1785368682.639,2400,2314,1859
1785368682.639,2400,2314,1859
1785368682.842,2400,2312,1858
1785368682.842,2400,2311,1858
1785368683.044,2400,2311,1858
1785368683.045,2400,2314,1858
1785368683.248,2400,2312,1858
1785368683.249,2400,2312,1858
1785368683.452,2400,2313,1857
1785368683.452,2400,2311,1857
1785368683.654,2400,2314,1857
1785368683.654,2400,2313,1857
1785368683.857,2400,2312,1857
1785368683.857,2400,2312,1857
1785368684.063,2400,2313,1857
1785368684.063,2400,2309,1856
1785368684.268,2400,2313,1857
1785368684.268,2400,2313,1857
1785368684.471,2400,2309,1857
1785368684.471,2400,2310,1857
1785368684.674,2400,2310,1857
1785368684.674,2400,2308,1857
1785368684.876,2400,2311,1857
1785368684.876,2400,2311,1857
1785368685.080,2400,2312,1857
1785368685.080,2400,2310,1857
1785368685.286,2400,2310,1857
1785368685.286,2400,2311,1857
1785368685.491,2400,2310,1857
1785368685.491,2400,2310,1857
1785368685.695,2400,2313,1857
1785368685.695,2400,2310,1857
1785368685.898,2400,2310,1857
1785368685.898,2400,2310,1857
1785368685.898,2400,2311,1857
1785368686.099,2400,2310,1857
1785368686.099,2400,2314,1858
1785368686.302,2400,2312,1858
1785368686.302,2400,2312,1858
1785368686.503,2400,2309,1858
1785368686.503,2400,2313,1858
1785368686.708,2400,2311,1858
1785368686.708,2400,2311,1858
1785368686.912,2400,2311,1858
1785368686.912,2400,2309,1858
1785368687.116,2400,2311,1858
1785368687.116,2400,2312,1858
1785368687.318,2400,2312,1858
1785368687.318,2400,2311,1858
1785368687.521,2400,2312,1857
1785368687.521,2400,2311,1858
1785368687.723,2400,2313,1858
1785368687.723,2400,2310,1857
1785368687.926,2400,2311,1857
1785368687.926,2400,2311,1857
1785368688.129,2400,2310,1857
1785368688.129,2400,2313,1857
1785368688.333,2400,2310,1857
1785368688.333,2400,2312,1856
1785368688.536,2400,2310,1856
1785368688.536,2400,2311,1856
1785368688.741,2400,2313,1856
1785368688.741,2400,2312,1856
1785368688.946,2400,2312,1856
1785368688.946,2400,2313,1856
1785368689.152,2400,2310,1856
1785368689.152,2400,2305,1856
1785368689.357,2400,2306,1856
1785368689.357,2400,2307,1856
1785368689.559,2400,2309,1857
1785368689.559,2400,2309,1857
1785368689.762,2400,2310,1857
1785368689.762,2400,2312,1857
1785368689.964,2400,2309,1857
1785368689.964,2400,2308,1857
1785368690.167,2400,2308,1857
1785368690.168,2400,2309,1858
1785368690.369,2400,2314,1858
1785368690.369,2400,2309,1858
1785368690.572,2400,2314,1858
1785368690.572,2400,2309,1857
1785368690.775,2400,2308,1857
1785368690.775,2400,2312,1857
1785368690.980,2400,2312,1857
1785368690.980,2400,2311,1857
1785368691.181,2400,2312,1857
1785368691.181,2400,2310,1857
1785368691.398,2400,2307,1857
1785368691.398,2400,2310,1857
1785368691.601,2400,2311,1857
1785368691.601,2400,2306,1858
1785368691.804,2400,2311,1858
1785368691.804,2400,2312,1859
1785368692.008,2400,2312,1858
1785368692.008,2400,2310,1858
1785368692.212,2400,2310,1858
1785368692.212,2400,2309,1858
1785368692.413,2400,2312,1858
1785368692.413,2400,2305,1859
1785368692.614,2400,2304,1859
1785368692.614,2400,2309,1860
1785368692.816,2400,2312,1860
1785368692.816,2400,2307,1860
1785368693.020,2400,2310,1861
1785368693.020,2400,2307,1861
1785368693.224,2400,2316,1861
1785368693.224,2400,2310,1861
1785368693.224,2400,2312,1861
1785368693.426,2400,2311,1860
1785368693.426,2400,2309,1861
1785368693.631,2400,2312,1860
1785368693.631,2400,2311,1860
1785368693.834,2400,2308,1860
1785368693.834,2400,2312,1860
1785368694.038,2400,2309,1860
1785368694.038,2400,2313,1860
1785368694.239,2400,2310,1860
1785368694.239,2400,2306,1859
1785368694.443,2400,2311,1859
1785368694.443,2400,2310,1859
1785368694.645,2400,2312,1859
1785368694.645,2400,2311,1859
1785368694.846,2400,2310,1859
1785368694.847,2400,2311,1859
1785368695.049,2400,2310,1859
1785368695.049,2400,2310,1859
1785368695.253,2400,2307,1859
1785368695.253,2400,2311,1859
1785368695.456,2400,2314,1859
1785368695.456,2400,2311,1859
1785368695.658,2400,2311,1859
1785368695.658,2400,2299,1859
1785368695.861,2400,2301,1860
1785368695.861,2400,2310,1860
1785368696.063,2400,2307,1860
1785368696.063,2400,2309,1860
1785368696.265,2400,2307,1861
1785368696.265,2400,2315,1861
1785368696.471,2400,2311,1861
1785368696.471,2400,2311,1862
1785368696.676,2400,2311,1861
1785368696.676,2400,2317,1861
1785368696.880,2400,2316,1861
1785368696.880,2400,2311,1860
1785368697.083,2400,2311,1860
1785368697.083,2400,2312,1860
1785368697.286,2400,2312,1860
1785368697.286,2400,2311,1859
1785368697.487,2400,2313,1859
1785368697.487,2400,2312,1859
1785368697.689,2400,2314,1859
1785368697.689,2400,2314,1859
1785368697.892,2400,2314,1859
1785368697.892,2400,2311,1859
1785368698.097,2400,2308,1858
1785368698.097,2400,2311,1858
1785368698.299,2400,2309,1859
1785368698.299,2400,2309,1859
1785368698.503,2400,2307,1858
1785368698.503,2400,2312,1858
1785368698.704,2400,2312,1858
1785368698.704,2400,2310,1858
1785368698.908,2400,2311,1858
1785368698.908,2400,2311,1858
1785368699.112,2400,2309,1858
1785368699.112,2400,2307,1858
1785368699.314,2400,2307,1858
1785368699.314,2400,2307,1858
1785368699.517,2400,2308,1858
1785368699.517,2400,2313,1858
1785368699.733,2400,2311,1858
1785368699.733,2400,2311,1858
1785368699.934,2400,2310,1858
1785368699.934,2400,2313,1857
1785368700.139,2400,2311,1857
1785368700.139,2400,2311,1858
1785368700.342,2400,2308,1857
1785368700.342,2400,2310,1858
1785368700.547,2400,2310,1858
1785368700.547,2400,2312,1858
1785368700.749,2400,2310,1857
1785368700.750,2400,2308,1858
1785368700.750,2400,2309,1857
1785368700.964,2400,2310,1857
1785368700.964,2400,2313,1858
1785368701.168,2400,2311,1858
1785368701.168,2400,2311,1858
1785368701.371,2400,2310,1857
1785368701.371,2400,2310,1858
1785368701.576,2400,2312,1858
1785368701.576,2400,2312,1858
1785368701.779,2400,2311,1858
1785368701.780,2400,2309,1858
1785368701.984,2400,2310,1858
1785368701.984,2400,2308,1858
1785368702.188,2400,2307,1859
1785368702.188,2400,2308,1858
1785368702.389,2400,2312,1858
1785368702.389,2400,2313,1859
1785368702.592,2400,2311,1859
1785368702.592,2400,2310,1858
1785368702.792,2400,2304,1859
1785368702.792,2400,2305,1859
1785368702.995,2400,2310,1859
1785368702.995,2400,2309,1859
1785368703.199,2400,2309,1859
1785368703.199,2400,2311,1859
1785368703.400,2400,2315,1859
1785368703.400,2400,2312,1859
1785368703.603,2400,2315,1859
1785368703.603,2400,2311,1859
1785368703.807,2400,2312,1859
1785368703.807,2400,2312,1860
1785368704.009,2400,2310,1860
1785368704.009,2400,2313,1860
1785368704.212,2400,2309,1860
1785368704.212,2400,2309,1860
1785368704.415,2400,2310,1860
1785368704.415,2400,2313,1860
1785368704.616,2400,2311,1860
1785368704.616,2400,2311,1860
1785368704.820,2400,2312,1860
1785368704.820,2400,2308,1860
1785368705.025,2400,2312,1860
1785368705.026,2400,2312,1860
1785368705.226,2400,2310,1860
1785368705.226,2400,2309,1859
1785368705.429,2400,2313,1860
1785368705.429,2400,2312,1860
1785368705.633,2400,2311,1860
1785368705.633,2400,2312,1859
1785368705.834,2400,2307,1859
1785368705.834,2400,2311,1859
1785368706.037,2400,2313,1859
1785368706.037,2400,2312,1859
1785368706.240,2400,2308,1859
1785368706.240,2400,2311,1859
1785368706.444,2400,2313,1859
1785368706.444,2400,2309,1859
1785368706.646,2400,2313,1859
1785368706.646,2400,2313,1859
1785368706.850,2400,2311,1859
1785368706.851,2400,2310,1859
1785368707.056,2400,2315,1859
1785368707.056,2400,2311,1859
1785368707.260,2400,2313,1859
1785368707.260,2400,2312,1859
1785368707.465,2400,2310,1859
1785368707.465,2400,2314,1859
1785368707.667,2400,2310,1859
1785368707.667,2400,2313,1859
1785368707.871,2400,2311,1859
1785368707.871,2400,2310,1859
1785368708.074,2400,2311,1859
1785368708.074,2400,2314,1859
1785368708.276,2400,2312,1859
1785368708.276,2400,2313,1859
1785368708.479,2400,2310,1858
1785368708.479,2400,2313,1859
1785368708.681,2400,2313,1859
1785368708.681,2400,2313,1859
1785368708.681,2400,2312,1859
1785368708.883,2400,2312,1859
1785368708.883,2400,2313,1859
1785368709.088,2400,2314,1859
1785368709.088,2400,2309,1859
1785368709.291,2400,2308,1859
1785368709.291,2400,2314,1859
1785368709.495,2400,2311,1859
1785368709.495,2400,2314,1859
1785368709.698,2400,2313,1859
1785368709.698,2400,2310,1859
1785368709.903,2400,2313,1859
1785368709.904,2400,2311,1859
1785368710.107,2400,2312,1859
1785368710.107,2400,2312,1859
1785368710.311,2400,2314,1859
1785368710.311,2400,2310,1859
1785368710.516,2400,2314,1859
1785368710.516,2400,2314,1859
1785368710.719,2400,2313,1859
1785368710.719,2400,2313,1859
1785368710.921,2400,2314,1859
1785368710.922,2400,2312,1859
1785368711.125,2400,2309,1859
1785368711.125,2400,2310,1860
1785368711.326,2400,2313,1860
1785368711.326,2400,2314,1860
1785368711.527,2400,2312,1860
1785368711.527,2400,2312,1860
1785368711.731,2400,2314,1860
1785368711.731,2400,2312,1859
1785368711.936,2400,2312,1859
1785368711.936,2400,2312,1859
1785368712.140,2400,2311,1858
1785368712.140,2400,2311,1858
1785368712.344,2400,2318,1857
1785368712.344,2400,2312,1857
1785368712.548,2400,2313,1856
1785368712.548,2400,2316,1856
1785368712.753,2400,2317,1856
1785368712.753,2400,2315,1856
1785368712.957,2400,2316,1855
1785368712.957,2400,2310,1855
1785368713.159,2400,2311,1855
1785368713.159,2400,2313,1855
1785368713.363,2400,2311,1855
1785368713.363,2400,2309,1855
1785368713.568,2400,2310,1855
1785368713.568,2400,2312,1855
1785368713.770,2400,2304,1855
1785368713.770,2400,2308,1855
1785368713.973,2400,2314,1855
1785368713.973,2400,2312,1855
1785368714.177,2400,2312,1855
1785368714.177,2400,2313,1855
1785368714.383,2400,2312,1855
1785368714.383,2400,2310,1855
1785368714.587,2400,2308,1855
1785368714.587,2400,2308,1855
1785368714.790,2400,2312,1855
1785368714.790,2400,2313,1855
1785368714.992,2400,2313,1855
1785368714.992,2400,2314,1855
1785368715.196,2400,2311,1855
1785368715.196,2400,2311,1855
1785368715.400,2400,2314,1856
1785368715.400,2400,2314,1855
1785368715.601,2400,2311,1855
1785368715.601,2400,2310,1855
1785368715.805,2400,2312,1856
1785368715.805,2400,2314,1856
1785368716.009,2400,2311,1856
1785368716.009,2400,2314,1856
1785368716.212,2400,2312,1856
1785368716.212,2400,2312,1856
1785368716.212,2400,2314,1856
1785368716.414,2400,2313,1855
1785368716.414,2400,2314,1855
1785368716.618,2400,2298,1855
1785368716.618,2400,2295,1857
1785368716.824,2400,2310,1858
1785368716.824,2400,2309,1858
1785368717.028,2400,2312,1858
1785368717.028,2400,2312,1859
1785368717.232,2400,2313,1859
1785368717.232,2400,2307,1859
1785368717.435,2400,2307,1860
1785368717.435,2400,2311,1860
1785368717.642,2400,2312,1860
1785368717.642,2400,2314,1860
1785368717.844,2400,2311,1860
1785368717.844,2400,2309,1860
1785368718.045,2400,2311,1860
1785368718.045,2400,2314,1860
1785368718.247,2400,2312,1860
1785368718.247,2400,2311,1860
1785368718.450,2400,2309,1860
1785368718.450,2400,2313,1860
1785368718.652,2400,2310,1860
1785368718.652,2400,2312,1860
1785368718.855,2400,2315,1860
1785368718.855,2400,2312,1860
1785368719.059,2400,2310,1860
1785368719.059,2400,2310,1860
1785368719.263,2400,2312,1860
1785368719.264,2400,2309,1860
1785368719.466,2400,2313,1860
1785368719.466,2400,2317,1860
1785368719.670,2400,2309,1860
1785368719.670,2400,2310,1860
1785368719.875,2400,2311,1860
1785368719.875,2400,2312,1860
1785368720.078,2400,2312,1860
1785368720.078,2400,2314,1860
1785368720.280,2400,2313,1860
1785368720.280,2400,2309,1860
1785368720.485,2400,2313,1860
1785368720.485,2400,2313,1860
1785368720.689,2400,2313,1860
1785368720.689,2400,2309,1860
1785368720.895,2400,2312,1860
1785368720.895,2400,2313,1860
1785368721.097,2400,2309,1860
1785368721.097,2400,2311,1861
1785368721.300,0,2310,1861
1785368721.300,0,2310,1861
1785368721.505,0,2121,1848
1785368721.505,0,1463,1828
1785368721.709,0,1034,1818
1785368721.709,0,634,1806
1785368721.915,0,634,1797
1785368721.915,0,634,1793
1785368722.119,0,634,1791
1785368722.119,0,0,1789
1785368722.321,0,0,1788
1785368722.322,0,0,1787
1785368722.524,0,0,1786
1785368722.524,0,0,1786
1785368722.728,0,0,1786
1785368722.728,0,0,1786
1785368722.931,0,0,1786
1785368722.931,0,0,1786
1785368723.133,0,0,1785
1785368723.133,0,0,1785
1785368723.335,0,0,1785
1785368723.335,0,0,1785
1785368723.535,0,0,1785
1785368723.535,0,0,1785
1785368723.737,0,0,1785
1785368723.737,0,0,1785
1785368723.942,0,0,1785
1785368723.942,0,0,1785
1785368723.942,0,0,1785
1785368724.145,0,0,1785
1785368724.145,0,0,1785
1785368724.350,0,0,1785
1785368724.350,0,0,1785
1785368724.553,0,0,1785
1785368724.553,0,0,1785
1785368724.755,0,0,1785
1785368724.755,0,0,1785
1785368724.957,0,0,1785
1785368724.957,0,0,1785
1785368725.158,0,0,1785
1785368725.158,0,0,1785
1785368725.362,0,0,1785
1785368725.362,0,0,1785
1785368725.565,0,0,1785
1785368725.565,0,0,1785
1785368725.768,0,0,1785
1785368725.768,0,0,1785
1785368725.971,0,0,1785
1785368725.971,0,0,1785
1785368726.174,0,0,1785
1785368726.174,0,0,1785
1785368726.375,0,0,1785
1785368726.375,0,0,1785
1785368726.578,0,0,1785
1785368726.578,0,0,1785
1785368726.782,0,0,1785
1785368726.782,0,0,1785
1785368726.984,0,0,1785
1785368726.984,0,0,1785
1785368727.188,0,0,1785
1785368727.188,0,0,1785
1785368727.390,0,0,1785
1785368727.391,0,0,1785
1785368727.596,0,0,1785
1785368727.596,0,0,1785
1785368727.799,0,0,1785
1785368727.799,0,0,1785
1785368728.014,0,0,1785
1785368728.015,0,0,1785
1785368728.218,0,0,1785
1785368728.218,0,0,1785
1785368728.421,0,0,1785
1785368728.421,0,0,1785
1785368728.624,0,0,1785
1785368728.624,0,0,1785
1785368728.826,0,0,1785
1785368728.826,0,0,1785
1785368729.030,0,0,1785
1785368729.030,0,0,1785
1785368729.234,0,0,1785
1785368729.234,0,0,1785
1785368729.437,0,0,1785
1785368729.437,0,0,1785
1785368729.641,0,0,1785
1785368729.641,0,0,1785
1785368729.845,0,0,1785
1785368729.845,0,0,1785
1785368730.051,0,0,1785
1785368730.051,0,0,1785
1785368730.253,0,0,1785
1785368730.253,0,0,1785
1785368730.454,0,0,1785
1785368730.454,0,0,1785
1785368730.670,0,0,1785
1785368730.670,0,0,1785
1785368730.670,0,0,1785
1785368730.873,0,0,1785
1785368730.873,0,0,1785
1785368731.075,0,0,1785
1785368731.075,0,0,1785
1785368731.279,0,0,1785
1785368731.279,0,0,1785
1785368731.481,0,0,1785
1785368731.481,0,0,1785
1785368731.685,0,0,1785
1785368731.685,0,0,1785
1785368731.892,0,0,1785
1785368731.892,0,0,1785
1785368732.094,0,0,1785
1785368732.094,0,0,1785
1785368732.297,0,0,1785
1785368732.297,0,0,1785
1785368732.500,0,0,1785
1785368732.500,0,0,1785
1785368732.702,0,0,1785
1785368732.702,0,0,1785
1785368732.905,0,0,1785
1785368732.905,0,0,1785
1785368733.107,0,0,1785
1785368733.107,0,0,1785
1785368733.309,0,0,1785
1785368733.309,0,0,1785
1785368733.514,0,0,1785
1785368733.514,0,0,1785
1785368733.716,0,0,1785
1785368733.716,0,0,1785
1785368733.919,0,0,1785
1785368733.919,0,0,1785
1785368734.123,0,0,1785
1785368734.123,0,0,1785
1785368734.327,0,0,1785
1785368734.327,0,0,1785
1785368734.530,0,0,1785
1785368734.530,0,0,1785
1785368734.732,0,0,1785
1785368734.732,0,0,1785
1785368734.933,0,0,1785
1785368734.933,0,0,1785
1785368735.136,0,0,1785
1785368735.136,0,0,1785
1785368735.339,0,0,1785
1785368735.339,0,0,1785
1785368735.541,0,0,1785
1785368735.541,0,0,1785
1785368735.742,0,0,1785
1785368735.742,0,0,1785
1785368735.944,0,0,1785
1785368735.944,0,0,1785
1785368736.149,0,0,1785
1785368736.149,0,0,1785
1785368736.351,0,0,1785
1785368736.351,0,0,1785
1785368736.552,0,0,1785
1785368736.552,0,0,1785
1785368736.758,0,0,1785
1785368736.758,0,0,1785
1785368736.963,0,0,1785
1785368736.963,0,0,1785
1785368737.168,0,0,1785
1785368737.168,0,0,1785
1785368737.384,0,0,1785
1785368737.384,0,0,1785
1785368737.587,0,0,1785
1785368737.587,0,0,1785
1785368737.790,0,0,1785
1785368737.790,0,0,1785
1785368737.993,0,0,1785
1785368737.994,0,0,1785
1785368737.994,0,0,1785
1785368738.195,0,0,1785
1785368738.195,0,0,1785
1785368738.399,0,0,1785
1785368738.399,0,0,1785
1785368738.602,0,0,1785
1785368738.602,0,0,1785
1785368738.806,0,0,1785
1785368738.806,0,0,1785
1785368739.009,0,0,1785
1785368739.009,0,0,1785
1785368739.213,0,0,1785
1785368739.213,0,0,1785
1785368739.418,0,0,1785
1785368739.418,0,0,1785
1785368739.623,0,0,1785
1785368739.623,0,0,1785
1785368739.827,0,0,1785
1785368739.827,0,0,1785
1785368740.029,0,0,1785
1785368740.029,0,0,1785
1785368740.235,0,0,1785
1785368740.235,0,0,1785
1785368740.437,0,0,1785
1785368740.437,0,0,1785
1785368740.639,0,0,1785
1785368740.639,0,0,1785
1785368740.842,0,0,1785
1785368740.842,0,0,1785
1785368741.046,0,0,1785
1785368741.046,0,0,1785
1785368741.249,0,0,1785
1785368741.249,0,0,1785
1785368741.452,0,0,1785
1785368741.452,0,0,1785
1785368741.654,0,0,1785
1785368741.654,0,0,1785
1785368741.857,0,0,1785
1785368741.857,0,0,1785
1785368742.061,0,0,1785
1785368742.061,0,0,1785
1785368742.265,0,0,1785
1785368742.265,0,0,1785
1785368742.468,0,0,1785
1785368742.468,0,0,1785
1785368742.670,0,0,1785
1785368742.670,0,0,1785
1785368742.875,0,0,1785
1785368742.875,0,0,1785
1785368743.078,0,0,1785
1785368743.078,0,0,1785
1785368743.281,0,0,1785
1785368743.281,0,0,1785
1785368743.482,0,0,1785
1785368743.482,0,0,1785
1785368743.685,0,0,1785
1785368743.685,0,0,1785
1785368743.889,0,0,1785
1785368743.889,0,0,1785
1785368744.091,0,0,1785
1785368744.091,0,0,1785
1785368744.294,0,0,1785
1785368744.295,0,0,1785
1785368744.499,0,0,1785
1785368744.499,0,0,1785
1785368744.703,0,0,1785
1785368744.703,0,0,1785
1785368744.905,0,0,1785
1785368744.905,0,0,1785
1785368745.107,0,0,1785
1785368745.107,0,0,1785
1785368745.308,0,0,1785
1785368745.308,0,0,1785
1785368745.511,0,0,1785
1785368745.511,0,0,1785
1785368745.713,0,0,1785
1785368745.713,0,0,1785
1785368745.914,0,0,1785
1785368745.914,0,0,1785
1785368746.118,0,0,1785
1785368746.119,0,0,1785
1785368746.322,0,0,1785
1785368746.322,0,0,1785
1785368746.322,0,0,1785
1785368746.526,0,0,1785
1785368746.526,0,0,1785
1785368746.728,0,0,1785
1785368746.728,0,0,1785
1785368746.933,0,0,1785
1785368746.933,0,0,1785
1785368747.134,0,0,1785
1785368747.134,0,0,1785
1785368747.337,0,0,1785
1785368747.337,0,0,1785
1785368747.540,0,0,1785
1785368747.540,0,0,1785
1785368747.742,0,0,1785
1785368747.742,0,0,1785
1785368747.944,0,0,1785
1785368747.944,0,0,1785
1785368748.159,0,0,1785
1785368748.160,0,0,1785
1785368748.360,0,0,1785
1785368748.360,0,0,1785
1785368748.563,0,0,1785
1785368748.563,0,0,1785
1785368748.767,0,0,1785
1785368748.767,0,0,1785
1785368748.969,0,0,1785
1785368748.969,0,0,1785
1785368749.172,0,0,1785
1785368749.173,0,0,1785
1785368749.376,0,0,1785
1785368749.376,0,0,1785
1785368749.578,0,0,1785
1785368749.578,0,0,1785
1785368749.781,0,0,1785
1785368749.781,0,0,1785
1785368749.984,0,0,1785
1785368749.984,0,0,1785
1785368750.189,0,0,1785
1785368750.189,0,0,1785
1785368750.391,0,0,1785
1785368750.391,0,0,1785
1785368750.594,0,0,1785
1785368750.594,0,0,1785
1785368750.796,0,0,1785
1785368750.796,0,0,1785
1785368750.999,0,0,1785
1785368750.999,0,0,1785
1785368751.201,0,0,1785
1785368751.201,0,0,1785
1785368751.404,0,0,1785
1785368751.404,0,0,1785
1785368751.607,0,0,1785
1785368751.607,0,0,1785
1785368751.811,0,0,1785
1785368751.811,0,0,1785
1785368752.016,0,0,1785
1785368752.016,0,0,1785
1785368752.220,0,0,1785
1785368752.220,0,0,1785
1785368752.424,0,0,1785
1785368752.424,0,0,1785
1785368752.626,0,0,1785
1785368752.626,0,0,1785
1785368752.829,0,0,1785
1785368752.829,0,0,1785
1785368753.035,0,0,1785
1785368753.035,0,0,1785
1785368753.238,0,0,1785
1785368753.238,0,0,1785
1785368753.439,0,0,1785
1785368753.439,0,0,1785
1785368753.645,0,0,1785
1785368753.645,0,0,1785
1785368753.645,0,0,1785
1785368753.848,0,0,1785
1785368753.848,0,0,1785
1785368754.050,0,0,1785
1785368754.050,0,0,1785
1785368754.254,0,0,1785
1785368754.254,0,0,1785
1785368754.468,0,0,1785
1785368754.468,0,0,1785
1785368754.673,0,0,1785
1785368754.673,0,0,1785
1785368754.877,0,0,1785
1785368754.877,0,0,1785
1785368755.082,0,0,1785
1785368755.082,0,0,1785
1785368755.285,0,0,1785
1785368755.285,0,0,1785
1785368755.486,0,0,1785
1785368755.486,0,0,1785
1785368755.691,0,0,1785
1785368755.691,0,0,1785
1785368755.897,0,0,1785
1785368755.897,0,0,1785
1785368756.099,0,0,1785
1785368756.100,0,0,1785
1785368756.303,0,0,1785
1785368756.303,0,0,1785
1785368756.506,0,0,1785
1785368756.506,0,0,1785
1785368756.709,0,0,1785
1785368756.709,0,0,1785
1785368756.915,0,0,1785
1785368756.915,0,0,1785
1785368757.118,0,0,1785
1785368757.118,0,0,1785
1785368757.322,0,0,1785
1785368757.322,0,0,1785
1785368757.524,0,0,1785
1785368757.524,0,0,1785
1785368757.728,0,0,1785
1785368757.728,0,0,1785
1785368757.932,0,0,1785
1785368757.932,0,0,1785
1785368758.133,0,0,1785
1785368758.133,0,0,1785
1785368758.337,0,0,1785
1785368758.337,0,0,1785
1785368758.539,0,0,1785
1785368758.539,0,0,1785
1785368758.742,0,0,1785
1785368758.742,0,0,1785
1785368758.945,0,0,1785
1785368758.945,0,0,1785
1785368759.148,0,0,1785
1785368759.148,0,0,1785
1785368759.354,0,0,1785
1785368759.354,0,0,1785
1785368759.558,0,0,1785
1785368759.558,0,0,1785
1785368759.759,0,0,1785
1785368759.759,0,0,1785
1785368759.961,0,0,1785
1785368759.961,0,0,1785
1785368760.166,0,0,1785
1785368760.166,0,0,1785
1785368760.368,0,0,1785
1785368760.368,0,0,1785
1785368760.368,0,0,1785
1785368760.570,0,0,1785
1785368760.570,0,0,1785
1785368760.772,0,0,1785
1785368760.772,0,0,1785
1785368760.976,0,0,1785
1785368760.976,0,0,1785
1785368761.180,0,0,1785
1785368761.180,0,0,1785
1785368761.383,0,0,1785
1785368761.383,0,0,1785
1785368761.587,0,0,1785
1785368761.587,0,0,1785
1785368761.790,0,0,1785
1785368761.790,0,0,1785
1785368761.991,0,0,1785
1785368761.991,0,0,1785
1785368762.193,0,0,1785
1785368762.194,0,0,1785
1785368762.396,0,0,1785
1785368762.396,0,0,1785
1785368762.600,0,0,1785
1785368762.600,0,0,1785
1785368762.805,0,0,1785
1785368762.805,0,0,1785
1785368763.008,0,0,1785
1785368763.008,0,0,1785
1785368763.211,0,0,1785
1785368763.211,0,0,1785
1785368763.415,0,0,1785
1785368763.415,0,0,1785
1785368763.618,0,0,1785
1785368763.618,0,0,1785
1785368763.822,0,0,1785
1785368763.822,0,0,1785
1785368764.023,0,0,1785
1785368764.023,0,0,1785
1785368764.226,0,0,1785
1785368764.226,0,0,1785
1785368764.429,0,0,1785
1785368764.429,0,0,1785
1785368764.635,0,0,1785
1785368764.635,0,0,1785
1785368764.852,0,0,1785
1785368764.852,0,0,1785
1785368765.055,0,0,1785
1785368765.055,0,0,1785
1785368765.259,0,0,1785
1785368765.259,0,0,1785
1785368765.463,0,0,1785
1785368765.463,0,0,1785
1785368765.666,0,0,1785
1785368765.666,0,0,1785
1785368765.870,0,0,1785
1785368765.870,0,0,1785
1785368766.073,0,0,1785
1785368766.073,0,0,1785
1785368766.276,0,0,1785
1785368766.276,0,0,1785
