session_id,capture_id,phase,query_start_time_ns,query_start_utc,query_start_monotonic_ns,query_end_time_ns,query_end_utc,query_end_monotonic_ns,query_midpoint_time_ns,query_duration_ns,value_v,value_mv,nplc,line_frequency_hz,nominal_aperture_s,visa_resource,status,error
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,settle,1785394417436218100,2026-07-30T06:53:37.436218Z,111751005853600,1785394417778322300,2026-07-30T06:53:37.778322Z,111751347957800,1785394417607270200,342104200,1.68591106,1685.91106,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,settle,1785394417781217600,2026-07-30T06:53:37.781218Z,111751350855400,1785394418123082400,2026-07-30T06:53:38.123082Z,111751692719600,1785394417952150000,341864200,1.68585544,1685.85544,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,settle,1785394418128077200,2026-07-30T06:53:38.128077Z,111751697721100,1785394418469808400,2026-07-30T06:53:38.469808Z,111752039445400,1785394418298942800,341724300,1.68604208,1686.04208,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,settle,1785394418473213800,2026-07-30T06:53:38.473214Z,111752042859000,1785394418814730800,2026-07-30T06:53:38.814731Z,111752384372900,1785394418643972300,341513900,1.68593645,1685.93645,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,settle,1785394418817532600,2026-07-30T06:53:38.817533Z,111752387179200,1785394419159057800,2026-07-30T06:53:39.159058Z,111752728700500,1785394418988295200,341521300,1.68620416,1686.20416,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,settle,1785394419161998100,2026-07-30T06:53:39.161998Z,111752731645500,1785394419505240100,2026-07-30T06:53:39.505240Z,111753074887800,1785394419333619100,343242300,1.68583474,1685.83474,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,settle,1785394419511576000,2026-07-30T06:53:39.511576Z,111753081226500,1785394419853373000,2026-07-30T06:53:39.853373Z,111753423019800,1785394419682474500,341793300,1.68582677,1685.8267700000001,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394419857527300,2026-07-30T06:53:39.857527Z,111753427182200,1785394420199457000,2026-07-30T06:53:40.199457Z,111753769103900,1785394420028492150,341921700,1.6861717,1686.1717,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394420217184600,2026-07-30T06:53:40.217185Z,111753786839000,1785394420608602200,2026-07-30T06:53:40.608602Z,111754178256800,1785394420412893400,391417800,1.68594829,1685.94829,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394420611174200,2026-07-30T06:53:40.611174Z,111754180831300,1785394420952839000,2026-07-30T06:53:40.952839Z,111754522491200,1785394420782006600,341659900,1.68604559,1686.04559,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394420958663800,2026-07-30T06:53:40.958664Z,111754528325900,1785394421317332300,2026-07-30T06:53:41.317332Z,111754886991900,1785394421137998050,358666000,1.68598483,1685.98483,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394421320511900,2026-07-30T06:53:41.320512Z,111754890177700,1785394421715549700,2026-07-30T06:53:41.715550Z,111755285209200,1785394421518030800,395031500,1.68593722,1685.93722,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394421723722000,2026-07-30T06:53:41.723722Z,111755293390900,1785394422140536100,2026-07-30T06:53:42.140536Z,111755710200500,1785394421932129050,416809600,1.68582026,1685.82026,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394422143640800,2026-07-30T06:53:42.143641Z,111755713309300,1785394422485744500,2026-07-30T06:53:42.485744Z,111756055406700,1785394422314692650,342097400,1.68588617,1685.88617,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394422493008100,2026-07-30T06:53:42.493008Z,111756062682100,1785394422834771800,2026-07-30T06:53:42.834772Z,111756404436700,1785394422663889950,341754600,1.68602635,1686.0263499999999,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394422840729100,2026-07-30T06:53:42.840729Z,111756410402100,1785394423206886300,2026-07-30T06:53:43.206886Z,111756776554600,1785394423023807700,366152500,1.68602884,1686.0288400000002,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394423213759000,2026-07-30T06:53:43.213759Z,111756783439700,1785394423555656500,2026-07-30T06:53:43.555656Z,111757125328100,1785394423384707750,341888400,1.6858056,1685.8056,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394423573628600,2026-07-30T06:53:43.573629Z,111757143307700,1785394423916354200,2026-07-30T06:53:43.916354Z,111757486031900,1785394423744991400,342724200,1.68589787,1685.89787,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394423918527500,2026-07-30T06:53:43.918528Z,111757488207100,1785394424265826200,2026-07-30T06:53:44.265826Z,111757835501500,1785394424092176850,347294400,1.68587317,1685.87317,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394424274391800,2026-07-30T06:53:44.274392Z,111757844079500,1785394424616906700,2026-07-30T06:53:44.616907Z,111758186584100,1785394424445649250,342504600,1.68587913,1685.87913,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394424621711700,2026-07-30T06:53:44.621712Z,111758191396100,1785394424963946200,2026-07-30T06:53:44.963946Z,111758533629000,1785394424792828950,342232900,1.68589231,1685.89231,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394424967868700,2026-07-30T06:53:44.967869Z,111758537558500,1785394425311429900,2026-07-30T06:53:45.311430Z,111758881112400,1785394425139649300,343553900,1.68586511,1685.86511,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394425318816500,2026-07-30T06:53:45.318816Z,111758888510400,1785394425660620700,2026-07-30T06:53:45.660621Z,111759230308900,1785394425489718600,341798500,1.68610774,1686.10774,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394425665613900,2026-07-30T06:53:45.665614Z,111759235305400,1785394426008120000,2026-07-30T06:53:46.008120Z,111759577806000,1785394425836866950,342500600,1.68588678,1685.8867799999998,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394426014182100,2026-07-30T06:53:46.014182Z,111759583876700,1785394426356536600,2026-07-30T06:53:46.356537Z,111759926225700,1785394426185359350,342349000,1.68577219,1685.77219,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394426363941900,2026-07-30T06:53:46.363942Z,111759933639600,1785394426783138200,2026-07-30T06:53:46.783138Z,111760352829800,1785394426573540050,419190200,1.68596012,1685.96012,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394426800443800,2026-07-30T06:53:46.800444Z,111760370147600,1785394427143122600,2026-07-30T06:53:47.143123Z,111760712818000,1785394426971783200,342670400,1.68621431,1686.21431,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394427151115100,2026-07-30T06:53:47.151115Z,111760720816800,1785394427516752700,2026-07-30T06:53:47.516753Z,111761086450500,1785394427333933900,365633700,1.68587744,1685.87744,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394427524262700,2026-07-30T06:53:47.524263Z,111761093970600,1785394427866244400,2026-07-30T06:53:47.866244Z,111761435944800,1785394427695253550,341974200,1.68597363,1685.97363,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394427873620900,2026-07-30T06:53:47.873621Z,111761443332500,1785394428216225600,2026-07-30T06:53:48.216226Z,111761785926600,1785394428044923250,342594100,1.68596481,1685.96481,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394428222112100,2026-07-30T06:53:48.222112Z,111761791824000,1785394428564150900,2026-07-30T06:53:48.564151Z,111762133857300,1785394428393131500,342033300,1.68602467,1686.0246699999998,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394428568950700,2026-07-30T06:53:48.568951Z,111762138662100,1785394428911273300,2026-07-30T06:53:48.911273Z,111762480983800,1785394428740112000,342321700,1.68592582,1685.92582,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394428913629900,2026-07-30T06:53:48.913630Z,111762483343700,1785394429256334400,2026-07-30T06:53:49.256334Z,111762826044800,1785394429084982150,342701100,1.68593425,1685.93425,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394429264595000,2026-07-30T06:53:49.264595Z,111762834315000,1785394429606895400,2026-07-30T06:53:49.606895Z,111763176606400,1785394429435745200,342291400,1.68597094,1685.97094,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394429615136800,2026-07-30T06:53:49.615137Z,111763184857700,1785394429956924200,2026-07-30T06:53:49.956924Z,111763526642200,1785394429786030500,341784500,1.68617872,1686.17872,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394429969317100,2026-07-30T06:53:49.969317Z,111763539041000,1785394430326544500,2026-07-30T06:53:50.326544Z,111763896258900,1785394430147930800,357217900,1.68603382,1686.03382,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394430334829600,2026-07-30T06:53:50.334830Z,111763904552600,1785394430725233200,2026-07-30T06:53:50.725233Z,111764294953200,1785394430530031400,390400600,1.68609046,1686.09046,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394430730929700,2026-07-30T06:53:50.730930Z,111764300658600,1785394431100826300,2026-07-30T06:53:51.100826Z,111764670549400,1785394430915878000,369890800,1.68597976,1685.97976,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394431106849400,2026-07-30T06:53:51.106849Z,111764676579700,1785394431448654900,2026-07-30T06:53:51.448655Z,111765018382000,1785394431277752150,341802300,1.68586091,1685.8609099999999,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394431456680800,2026-07-30T06:53:51.456681Z,111765026414200,1785394431798499000,2026-07-30T06:53:51.798499Z,111765368229200,1785394431627589900,341815000,1.68611403,1686.11403,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394431805653100,2026-07-30T06:53:51.805653Z,111765375389500,1785394432199991900,2026-07-30T06:53:52.199992Z,111765769720800,1785394432002822500,394331300,1.6858718,1685.8718,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394432219587700,2026-07-30T06:53:52.219588Z,111765789328500,1785394432572647000,2026-07-30T06:53:52.572647Z,111766142381800,1785394432396117350,353053300,1.68598538,1685.98538,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394432585286000,2026-07-30T06:53:52.585286Z,111766155025400,1785394432928531700,2026-07-30T06:53:52.928532Z,111766498263500,1785394432756908850,343238100,1.68595412,1685.9541199999999,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394432934501900,2026-07-30T06:53:52.934502Z,111766504243900,1785394433290981100,2026-07-30T06:53:53.290981Z,111766860722000,1785394433112741500,356478100,1.68597578,1685.97578,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394433293443800,2026-07-30T06:53:53.293444Z,111766863187300,1785394433635107900,2026-07-30T06:53:53.635108Z,111767204849400,1785394433464275850,341662100,1.68584813,1685.8481299999999,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394433638602900,2026-07-30T06:53:53.638603Z,111767208349500,1785394433980087200,2026-07-30T06:53:53.980087Z,111767549832400,1785394433809345050,341482900,1.68593881,1685.9388099999999,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394433983233200,2026-07-30T06:53:53.983233Z,111767552981500,1785394434346475800,2026-07-30T06:53:54.346476Z,111767916223400,1785394434164854500,363241900,1.68583368,1685.83368,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394434351378400,2026-07-30T06:53:54.351378Z,111767921129300,1785394434695466600,2026-07-30T06:53:54.695467Z,111768265216000,1785394434523422500,344086700,1.68581134,1685.8113400000002,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394434698561400,2026-07-30T06:53:54.698561Z,111768268314700,1785394435040637700,2026-07-30T06:53:55.040638Z,111768610388800,1785394434869599550,342074100,1.68600772,1686.00772,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394435043797900,2026-07-30T06:53:55.043798Z,111768613553900,1785394435385365200,2026-07-30T06:53:55.385365Z,111768955120300,1785394435214581550,341566400,1.6857082,1685.7082,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394435388690400,2026-07-30T06:53:55.388690Z,111768958448600,1785394435730484100,2026-07-30T06:53:55.730484Z,111769300240600,1785394435559587250,341792000,1.68584491,1685.84491,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394435735032900,2026-07-30T06:53:55.735033Z,111769304793700,1785394436078568900,2026-07-30T06:53:56.078569Z,111769648328800,1785394435906800900,343535100,1.6857874,1685.7874,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394436081816800,2026-07-30T06:53:56.081817Z,111769651579400,1785394436427499800,2026-07-30T06:53:56.427500Z,111769997260800,1785394436254658300,345681400,1.68569773,1685.69773,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394436450413700,2026-07-30T06:53:56.450414Z,111770020199200,1785394436869362200,2026-07-30T06:53:56.869362Z,111770439126400,1785394436659887950,418927200,1.68587096,1685.87096,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394437059861900,2026-07-30T06:53:57.059862Z,111770629632300,1785394437414700500,2026-07-30T06:53:57.414701Z,111770984469400,1785394437237281200,354837100,1.68586876,1685.86876,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394437420094800,2026-07-30T06:53:57.420095Z,111770989866700,1785394437762185400,2026-07-30T06:53:57.762186Z,111771331954400,1785394437591140100,342087700,1.68591549,1685.9154899999999,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394437768366600,2026-07-30T06:53:57.768367Z,111771338143000,1785394438110374800,2026-07-30T06:53:58.110375Z,111771680144900,1785394437939370700,342001900,1.68598302,1685.9830200000001,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394438131913800,2026-07-30T06:53:58.131914Z,111771701694400,1785394438510575100,2026-07-30T06:53:58.510575Z,111772080347500,1785394438321244450,378653100,1.68573041,1685.73041,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394438534178900,2026-07-30T06:53:58.534179Z,111772103962200,1785394438876148000,2026-07-30T06:53:58.876148Z,111772445925300,1785394438705163450,341963100,1.68592667,1685.92667,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394438880939700,2026-07-30T06:53:58.880940Z,111772450722000,1785394439223196500,2026-07-30T06:53:59.223197Z,111772792974000,1785394439052068100,342252000,1.68596567,1685.96567,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394439253984500,2026-07-30T06:53:59.253984Z,111772823782400,1785394439595775400,2026-07-30T06:53:59.595776Z,111773165558700,1785394439424879950,341776300,1.68581001,1685.81001,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394439598270900,2026-07-30T06:53:59.598271Z,111773168056900,1785394439949673900,2026-07-30T06:53:59.949674Z,111773519459200,1785394439773972400,351402300,1.68597443,1685.97443,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394439954078700,2026-07-30T06:53:59.954079Z,111773523869800,1785394440299203300,2026-07-30T06:54:00.299203Z,111773868989800,1785394440126641000,345120000,1.68589593,1685.8959300000001,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394440304822900,2026-07-30T06:54:00.304823Z,111773874616000,1785394440647460600,2026-07-30T06:54:00.647461Z,111774217246100,1785394440476141750,342630100,1.68607618,1686.07618,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394440660961600,2026-07-30T06:54:00.660962Z,111774230760300,1785394441003503100,2026-07-30T06:54:01.003503Z,111774573292300,1785394440832232350,342532000,1.68602622,1686.02622,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394441012008400,2026-07-30T06:54:01.012008Z,111774581807000,1785394441403221400,2026-07-30T06:54:01.403222Z,111774973012700,1785394441207614900,391205700,1.68594851,1685.94851,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394441417089900,2026-07-30T06:54:01.417090Z,111774986891000,1785394441758741600,2026-07-30T06:54:01.758742Z,111775328534500,1785394441587915750,341643500,1.68597091,1685.97091,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394441764118800,2026-07-30T06:54:01.764119Z,111775333921100,1785394442110249500,2026-07-30T06:54:02.110250Z,111775680050700,1785394441937184150,346129600,1.68591654,1685.91654,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394442117147000,2026-07-30T06:54:02.117147Z,111775686950200,1785394442460072700,2026-07-30T06:54:02.460073Z,111776029871600,1785394442288609850,342921400,1.68590958,1685.90958,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394442471715800,2026-07-30T06:54:02.471716Z,111776041524500,1785394442814082400,2026-07-30T06:54:02.814082Z,111776383883900,1785394442642899100,342359400,1.68591427,1685.91427,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394442821804300,2026-07-30T06:54:02.821804Z,111776391616000,1785394443163717000,2026-07-30T06:54:03.163717Z,111776733522200,1785394442992760650,341906200,1.68600417,1686.00417,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394443175877900,2026-07-30T06:54:03.175878Z,111776745693000,1785394443592571400,2026-07-30T06:54:03.592571Z,111777162378500,1785394443384224650,416685500,1.68589233,1685.89233,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394443600839500,2026-07-30T06:54:03.600839Z,111777170657000,1785394443943502200,2026-07-30T06:54:03.943502Z,111777513311200,1785394443772170850,342654200,1.68595328,1685.9532800000002,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394443955771200,2026-07-30T06:54:03.955771Z,111777525590900,1785394444366069500,2026-07-30T06:54:04.366070Z,111777935884600,1785394444160920350,410293700,1.68597426,1685.97426,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394444369187200,2026-07-30T06:54:04.369187Z,111777939007200,1785394444714805000,2026-07-30T06:54:04.714805Z,111778284619500,1785394444541996100,345612300,1.68594934,1685.9493400000001,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
